 type   sat      day     hms     lat     lon     pre   spd   dir   rff    qi
WV     GOES12  20080827  2255    9.89    93.90   200   23.7   62  54.70  0.94
WV     GOES12  20080827  2255    9.88    93.31   200   20.7   73  62.53  0.77
WV     GOES12  20080827  2255    9.65    92.89   200   19.2   75  60.35  0.99
WV     GOES12  20080827  2255    9.69    92.55   200   20.3   85  48.53  0.70
WV     GOES12  20080827  2255    9.63    89.89   137   14.1   83  55.37  0.81
WV     GOES12  20080827  2255    9.63    89.67   162   11.0   99  42.32  0.75
WV     GOES12  20080827  2255   10.03    89.32   175   16.1   94  49.11  0.83
WV     GOES12  20080827  2255    9.84    89.11   175   14.2   93  49.14  0.78
WV     GOES12  20080827  2255    9.57   107.69   250   26.0   85  49.15  0.99
WV     GOES12  20080827  2255    9.53   107.55   212   25.4   85  55.16  0.92
WV     GOES12  20080827  2255    9.56   106.93   187   20.3   85  61.14  1.00
WV     GOES12  20080827  2255    9.59   106.45   225   20.3   86  58.69  0.70
WV     GOES12  20080827  2255    9.59   106.39   212   23.4   84  59.80  0.99
WV     GOES12  20080827  2255    9.17   103.34   175   28.1   91  65.74  0.98
WV     GOES12  20080827  2255    9.16   103.01   175   29.7   91  60.18  1.00
WV     GOES12  20080827  2255    9.50   102.51   200   29.8   90  56.36  0.98
WV     GOES12  20080827  2255    9.19   102.10   200   27.3   89  63.96  0.78
WV     GOES12  20080827  2255    9.26   101.93   187   30.8   87  55.04  0.99
WV     GOES12  20080827  2255    9.22   101.18   162   27.8   93  55.29  0.99
WV     GOES12  20080827  2255    9.17   100.04   187   27.3   92  55.22  0.94
WV     GOES12  20080827  2255    9.35    99.48   200   27.3   87  54.24  0.92
WV     GOES12  20080827  2255    9.52    98.29   200   21.4   82  76.33  0.91
WV     GOES12  20080827  2255    9.36    97.37   162   13.6   86  45.53  0.50
WV     GOES12  20080827  2255    9.13    96.79   175   18.8   84  53.54  0.59
WV     GOES12  20080827  2255    9.46    96.44   200   20.4   84  58.57  0.68
WV     GOES12  20080827  2255    9.29    94.23   200   22.2   69  63.23  0.99
WV     GOES12  20080827  2255    9.18    94.06   200   21.8   70  63.60  0.99
WV     GOES12  20080827  2255    9.25    93.86   200   22.1   68  63.78  0.94
WV     GOES12  20080827  2255    9.36    93.39   200   21.7   70  62.58  0.99
WV     GOES12  20080827  2255    9.41    90.17   150   20.4   75  57.20  0.73
WV     GOES12  20080827  2255    8.75   105.57   212   23.8   94  69.51  0.63
WV     GOES12  20080827  2255    8.67   105.25   212   27.0   93  53.43  0.99
WV     GOES12  20080827  2255    8.89   104.88   200   28.6   93  54.67  0.96
WV     GOES12  20080827  2255    8.89   104.72   200   27.2   92  60.42  0.91
WV     GOES12  20080827  2255    8.87   103.69   187   24.8   94  67.80  0.98
WV     GOES12  20080827  2255    8.86   102.80   187   24.0   97  58.21  0.92
WV     GOES12  20080827  2255    8.74   102.33   200   26.7   90  63.65  0.90
WV     GOES12  20080827  2255    8.89   102.04   200   25.7   89  68.39  0.95
WV     GOES12  20080827  2255    9.03   101.11   200   28.1   93  56.07  1.00
WV     GOES12  20080827  2255    8.60   100.24   175   19.6   86  55.77  0.87
WV     GOES12  20080827  2255    8.94   100.10   175   24.4   89  63.83  0.85
WV     GOES12  20080827  2255    8.91    97.08   200   19.4   85  56.68  0.73
WV     GOES12  20080827  2255    8.83    96.65   175   20.6   82  53.73  1.00
WV     GOES12  20080827  2255    8.83    96.60   175   23.1   81  52.51  0.87
WV     GOES12  20080827  2255    8.88    94.06   200   21.9   72  59.46  0.94
WV     GOES12  20080827  2255    8.61    93.68   212   16.7   77  51.97  0.82
WV     GOES12  20080827  2255    8.57    93.36   162   18.3   63  73.14  0.72
WV     GOES12  20080827  2255    8.86    91.89   150   25.2   64  47.68  0.87
WV     GOES12  20080827  2255    8.48    90.91   225   15.6   57  62.91  0.97
WV     GOES12  20080827  2255    8.52    90.43   200   20.2   57  62.73  0.96
WV     GOES12  20080827  2255    8.66    89.58   237   16.1   58  68.22  0.79
WV     GOES12  20080827  2255    8.21   108.12   175   24.5   98  51.28  0.96
WV     GOES12  20080827  2255    8.14   108.00   175   23.8   98  52.80  0.99
WV     GOES12  20080827  2255    8.32   107.32   175   26.1   94  52.50  0.90
WV     GOES12  20080827  2255    8.16   107.00   250   22.6   97  48.44  0.88
WV     GOES12  20080827  2255    8.34   106.62   237   21.8   94  58.23  0.88
WV     GOES12  20080827  2255    8.26   106.24   262   16.2   90  68.51  0.59
WV     GOES12  20080827  2255    8.05   104.12   212   18.6  101  60.95  0.73
WV     GOES12  20080827  2255    8.08   103.48   225   18.3   98  72.69  0.63
WV     GOES12  20080827  2255    8.08   103.28   200   19.4   95  58.99  0.95
WV     GOES12  20080827  2255    8.31   100.73   187   20.7   85  61.34  0.87
WV     GOES12  20080827  2255    8.27   100.55   175   21.0   85  62.75  1.00
WV     GOES12  20080827  2255    8.38   100.12   175   20.7   88  57.44  0.99
WV     GOES12  20080827  2255    8.14    98.56   150   19.5   65  69.22  0.82
WV     GOES12  20080827  2255    8.15    96.04   162   21.0   59  72.69  0.67
WV     GOES12  20080827  2255    8.37    95.57   200   17.3   89  44.27  0.64
WV     GOES12  20080827  2255    8.16    92.98   162   17.7   68  60.23  0.68
WV     GOES12  20080827  2255    8.16    92.95   162   16.7   67  58.28  0.67
WV     GOES12  20080827  2255    8.12    91.83   225   15.7   54  59.10  0.94
WV     GOES12  20080827  2255    8.04    91.34   237   17.7   54  65.60  0.99
WV     GOES12  20080827  2255    8.11    91.25   262   15.5   61  69.87  0.94
WV     GOES12  20080827  2255    8.18    90.66   200   22.2   61  60.25  0.98
WV     GOES12  20080827  2255    8.29    90.57   200   21.8   60  60.94  0.99
WV     GOES12  20080827  2255    8.29    89.69   225   18.9   56  60.75  0.94
WV     GOES12  20080827  2255    8.29    89.63   225   18.9   55  59.42  0.94
WV     GOES12  20080827  2255    7.70   109.09   200   15.5   97  57.60  0.91
WV     GOES12  20080827  2255    7.91   107.87   187   21.9  100  61.01  0.99
WV     GOES12  20080827  2255    7.90   107.57   187   22.2  100  60.13  0.94
WV     GOES12  20080827  2255    7.86   107.10   200   19.6   99  76.49  1.00
WV     GOES12  20080827  2255    7.86   107.00   200   20.1   99  76.09  0.99
WV     GOES12  20080827  2255    7.81   106.11   237   22.2   94  50.13  0.85
WV     GOES12  20080827  2255    7.88   105.53   200   24.0  101  55.79  0.94
WV     GOES12  20080827  2255    7.83   105.08   200   20.2  105  57.39  0.90
WV     GOES12  20080827  2255    7.85   103.41   250   16.2   98  58.24  0.59
WV     GOES12  20080827  2255    7.73   102.67   212   19.1   99  63.39  0.74
WV     GOES12  20080827  2255    7.69   102.31   212   19.5   99  60.65  0.84
WV     GOES12  20080827  2255    7.83   101.80   200   14.8  106  43.33  0.51
WV     GOES12  20080827  2255    7.60   100.94   212   13.2   90  47.60  0.66
WV     GOES12  20080827  2255    7.57    97.95   175   23.0   64  75.84  0.96
WV     GOES12  20080827  2255    7.53    97.61   162   20.9   58  61.39  0.96
WV     GOES12  20080827  2255    7.57    97.38   162   19.6   60  57.40  0.94
WV     GOES12  20080827  2255    7.67    96.38   187   28.4   57  48.93  0.97
WV     GOES12  20080827  2255    7.41    96.13   212   14.5   65  48.79  0.74
WV     GOES12  20080827  2255    7.73    94.15   187   17.4   50  51.01  0.57
WV     GOES12  20080827  2255    7.61    93.94   175   17.3   60  54.92  0.79
WV     GOES12  20080827  2255    7.49    92.09   225   13.0   58  48.83  0.56
WV     GOES12  20080827  2255    7.60    92.00   212   16.8   55  57.04  0.97
WV     GOES12  20080827  2255    7.78    91.46   225   19.5   52  60.82  0.99
WV     GOES12  20080827  2255    7.82    91.37   237   19.2   53  60.52  0.99
WV     GOES12  20080827  2255    7.44    90.12   262   18.1   49  50.20  0.79
WV     GOES12  20080827  2255    7.40    89.78   237   18.0   64  69.35  0.99
WV     GOES12  20080827  2255    7.40    89.74   237   17.6   64  71.67  0.91
WV     GOES12  20080827  2255    7.80    89.21   237   18.2   56  59.32  0.92
WV     GOES12  20080827  2255    7.73    89.08   225   19.0   62  60.45  0.96
WV     GOES12  20080827  2255    7.37   109.89   250    7.2  103  54.39  0.90
WV     GOES12  20080827  2255    7.36   109.84   250    8.4  100  58.98  0.93
WV     GOES12  20080827  2255    7.38   108.25   237   18.6  102  51.88  0.88
WV     GOES12  20080827  2255    7.37   107.51   200   11.4  106  47.32  0.82
WV     GOES12  20080827  2255    7.33   106.97   237    9.9  104  54.43  0.73
WV     GOES12  20080827  2255    7.33   106.94   237    9.7  104  53.78  0.76
WV     GOES12  20080827  2255    7.31   105.40   200   17.5   95  71.05  0.77
WV     GOES12  20080827  2255    7.08   105.01   212   14.6   81  54.73  0.75
WV     GOES12  20080827  2255    7.12   104.81   212   12.9   80  51.05  0.96
WV     GOES12  20080827  2255    7.10   103.60   262   11.5  111  52.34  0.66
WV     GOES12  20080827  2255    7.27   101.85   225   11.3   89  51.59  0.98
WV     GOES12  20080827  2255    7.08   101.24   250    7.7   99  50.79  0.89
WV     GOES12  20080827  2255    6.85   100.47   175   25.1   74  59.98  0.74
WV     GOES12  20080827  2255    7.10    99.49   187   22.4   64  67.77  0.99
WV     GOES12  20080827  2255    7.10    99.32   200   23.1   62  64.83  0.98
WV     GOES12  20080827  2255    6.87    98.92   200   26.4   60  59.74  0.89
WV     GOES12  20080827  2255    7.24    98.49   200   24.0   61  66.00  0.99
WV     GOES12  20080827  2255    7.16    98.11   200   26.5   62  58.73  0.97
WV     GOES12  20080827  2255    7.24    97.90   162   27.3   63  57.90  0.88
WV     GOES12  20080827  2255    6.90    97.46   250   21.7   75  54.40  0.76
WV     GOES12  20080827  2255    7.30    96.92   200   30.7   61  44.81  0.97
WV     GOES12  20080827  2255    7.19    96.65   225   20.7   60  69.40  0.78
WV     GOES12  20080827  2255    6.80    94.81   200   25.3   55  64.94  1.00
WV     GOES12  20080827  2255    7.06    94.48   187   21.0   54  61.11  0.92
WV     GOES12  20080827  2255    7.17    94.30   187   23.2   54  67.25  0.97
WV     GOES12  20080827  2255    6.83    93.70   225   24.5   52  54.69  0.96
WV     GOES12  20080827  2255    6.83    93.16   250   21.1   52  53.96  0.99
WV     GOES12  20080827  2255    7.27    91.99   275   14.9   53  54.96  0.87
WV     GOES12  20080827  2255    7.18    90.79   187   18.6   50  53.69  0.99
WV     GOES12  20080827  2255    7.15    90.41   262   19.6   57  52.49  0.98
WV     GOES12  20080827  2255    7.11    90.34   262   20.0   58  52.07  0.98
WV     GOES12  20080827  2255    7.11    89.79   237   17.5   63  76.05  0.98
WV     GOES12  20080827  2255    6.96    89.44   237   18.2   66  65.81  0.97
WV     GOES12  20080827  2255    6.99    89.09   262   12.9   75  62.35  0.87
WV     GOES12  20080827  2255    6.81   107.40   300    9.4  100  58.50  0.87
WV     GOES12  20080827  2255    6.54   103.48   187   24.7   96  47.02  0.92
WV     GOES12  20080827  2255    6.70   100.70   187   25.1   72  60.83  0.85
WV     GOES12  20080827  2255    6.66   100.28   200   19.6   76  57.29  0.95
WV     GOES12  20080827  2255    6.40    99.66   200   29.3   59  49.49  1.00
WV     GOES12  20080827  2255    6.40    99.64   200   29.3   59  49.63  1.00
WV     GOES12  20080827  2255    6.69    99.06   187   28.3   59  56.09  1.00
WV     GOES12  20080827  2255    6.65    98.89   200   29.0   59  52.66  1.00
WV     GOES12  20080827  2255    6.34    97.33   137   24.4   56  64.66  0.99
WV     GOES12  20080827  2255    6.26    96.53   137   28.1   59  58.73  1.00
WV     GOES12  20080827  2255    6.33    96.37   137   25.7   59  68.69  0.99
WV     GOES12  20080827  2255    6.48    96.06   200   21.9   57  62.78  0.76
WV     GOES12  20080827  2255    6.36    95.43   187   24.5   57  72.18  0.90
WV     GOES12  20080827  2255    6.40    95.34   187   23.8   55  65.81  0.85
WV     GOES12  20080827  2255    6.66    94.76   200   26.6   54  59.46  0.98
WV     GOES12  20080827  2255    6.69    94.71   200   26.6   53  58.12  0.92
WV     GOES12  20080827  2255    6.61    94.09   212   24.4   53  62.07  0.99
WV     GOES12  20080827  2255    6.61    94.05   212   24.0   53  63.42  0.99
WV     GOES12  20080827  2255    6.72    93.67   225   25.5   51  51.58  0.93
WV     GOES12  20080827  2255    6.68    93.35   225   22.5   50  57.10  0.99
WV     GOES12  20080827  2255    6.68    93.01   237   24.8   54  50.26  1.00
WV     GOES12  20080827  2255    6.23    91.79   187   21.3   59  64.65  0.81
WV     GOES12  20080827  2255    6.45    91.62   187   21.8   60  71.61  0.81
WV     GOES12  20080827  2255    6.56    90.39   275   16.5   58  55.41  0.79
WV     GOES12  20080827  2255    6.37    90.16   237   15.7   59  60.64  0.58
WV     GOES12  20080827  2255    6.70    89.80   237   16.9   64  77.48  0.98
WV     GOES12  20080827  2255    6.63    89.71   237   17.3   65  78.62  0.99
WV     GOES12  20080827  2255    6.51    89.07   237   13.8   69  62.25  0.92
WV     GOES12  20080827  2255    6.20   110.06   275    5.4   67  68.85  0.92
WV     GOES12  20080827  2255    6.14   107.88   300    5.2   78  78.30  0.55
WV     GOES12  20080827  2255    6.24   107.43   312    7.2   88  65.01  0.74
WV     GOES12  20080827  2255    6.16   106.17   212   12.3   83  65.98  0.85
WV     GOES12  20080827  2255    6.19   105.85   225   11.4   81  66.29  0.60
WV     GOES12  20080827  2255    6.18   105.02   225   15.7   89  58.86  0.77
WV     GOES12  20080827  2255    6.17   104.04   200   17.9   99  55.91  1.00
WV     GOES12  20080827  2255    5.71   102.79   162   20.8   69  77.52  0.67
WV     GOES12  20080827  2255    6.08   101.84   225   11.2   71  49.37  0.85
WV     GOES12  20080827  2255    6.08   101.79   212   17.9   69  66.87  0.52
WV     GOES12  20080827  2255    6.21    99.58   200   30.4   59  48.63  0.99
WV     GOES12  20080827  2255    5.94    98.70   250   23.6   63  67.07  1.00
WV     GOES12  20080827  2255    5.83    98.24   250   24.0   64  70.15  0.99
WV     GOES12  20080827  2255    6.05    97.50   137   25.3   60  71.12  0.99
WV     GOES12  20080827  2255    6.08    97.20   137   26.6   58  70.95  1.00
WV     GOES12  20080827  2255    6.08    97.13   137   28.6   60  61.55  0.97
WV     GOES12  20080827  2255    5.93    96.65   137   30.2   61  55.44  0.90
WV     GOES12  20080827  2255    5.74    96.32   137   28.6   61  61.44  1.00
WV     GOES12  20080827  2255    5.78    95.79   187   27.6   62  63.79  1.00
WV     GOES12  20080827  2255    5.77    95.72   187   27.3   61  67.08  1.00
WV     GOES12  20080827  2255    5.92    95.34   187   26.9   60  70.05  1.00
WV     GOES12  20080827  2255    5.88    94.99   187   26.5   59  75.39  1.00
WV     GOES12  20080827  2255    6.14    94.41   162   24.3   60  76.98  0.97
WV     GOES12  20080827  2255    6.14    94.34   162   24.0   60  75.08  0.99
WV     GOES12  20080827  2255    6.08    90.11   250   16.4   68  74.41  0.95
WV     GOES12  20080827  2255    5.85    89.71   225   20.8   65  62.47  0.93
WV     GOES12  20080827  2255    6.07    89.39   237   17.7   66  72.19  1.00
WV     GOES12  20080827  2255    6.07    89.36   237   17.6   66  72.70  1.00
WV     GOES12  20080827  2255    6.07    89.02   300   14.2   67  57.69  0.82
WV     GOES12  20080827  2255    5.46   108.02   262    6.2   65  70.03  0.99
WV     GOES12  20080827  2255    5.53   107.70   250    8.0   72  78.59  0.74
WV     GOES12  20080827  2255    5.53   107.59   237    8.0   72  71.12  0.76
WV     GOES12  20080827  2255    5.32   105.29   200   16.7   78  61.71  0.92
WV     GOES12  20080827  2255    5.66   105.19   225   12.5   82  75.51  0.62
WV     GOES12  20080827  2255    5.54   104.82   200   15.4   75  64.61  0.65
WV     GOES12  20080827  2255    5.58   104.23   200   12.7   92  57.04  0.61
WV     GOES12  20080827  2255    5.27   103.29   175   16.3   68  58.65  0.66
WV     GOES12  20080827  2255    5.60   102.33   187   21.9   64  57.28  0.80
WV     GOES12  20080827  2255    5.60   102.16   225   21.9   63  50.96  0.75
WV     GOES12  20080827  2255    5.57    98.18   262   23.9   64  56.79  0.95
WV     GOES12  20080827  2255    5.61    98.04   250   26.3   65  60.67  0.98
WV     GOES12  20080827  2255    5.56    97.22   137   30.4   62  57.29  0.99
WV     GOES12  20080827  2255    5.30    97.00   137   28.0   64  66.14  0.98
WV     GOES12  20080827  2255    5.26    96.65   137   27.7   62  75.90  1.00
WV     GOES12  20080827  2255    5.41    96.21   187   29.4   64  57.73  0.99
WV     GOES12  20080827  2255    5.59    95.46   187   27.2   60  72.44  1.00
WV     GOES12  20080827  2255    5.59    95.35   187   27.0   60  72.91  1.00
WV     GOES12  20080827  2255    5.55    94.54   175   24.9   70  53.17  0.87
WV     GOES12  20080827  2255    5.18    94.12   175   24.5   64  64.00  0.99
WV     GOES12  20080827  2255    5.21    93.99   162   26.1   63  71.63  0.97
WV     GOES12  20080827  2255    5.24    92.33   212   23.0   74  57.13  0.98
WV     GOES12  20080827  2255    5.24    92.13   225   22.9   76  56.54  0.97
WV     GOES12  20080827  2255    5.35    91.58   250   22.4   71  58.98  0.99
