 type   sat      day     hms     lat     lon     pre   spd   dir
IR     GOES12  20050825  2245   41.00    74.00   225   28.6  320
IR     GOES12  20050825  2245   40.94    73.66   212   31.7  322
IR     GOES12  20050825  2245   37.97    75.30   237   34.9  315
IR     GOES12  20050825  2245   38.29    75.00   150   35.4  317
IR     GOES12  20050825  2245   37.97    74.56   162   34.9  321
IR     GOES12  20050825  2245   38.02    74.18   162   39.9  319
IR     GOES12  20050825  2245   38.27    69.03   906    6.3  359
IR     GOES12  20050825  2245   38.27    68.83   906    5.8  354
IR     GOES12  20050825  2245   38.08    67.34   868    5.6  343
IR     GOES12  20050825  2245   38.08    67.28   850    5.9  340
IR     GOES12  20050825  2245   38.10    66.51   850    6.2  311
IR     GOES12  20050825  2245   38.15    66.42   831    6.3  305
IR     GOES12  20050825  2245   38.21    65.85   850    5.8  305
IR     GOES12  20050825  2245   38.32    65.56   850   10.0  292
IR     GOES12  20050825  2245   37.87    75.41   250   34.0  315
IR     GOES12  20050825  2245   37.71    75.08   150   34.8  317
IR     GOES12  20050825  2245   37.76    74.65   162   35.0  322
IR     GOES12  20050825  2245   37.35    74.08   175   39.6  322
IR     GOES12  20050825  2245   37.35    73.89   162   39.0  321
IR     GOES12  20050825  2245   37.31    70.85   906    4.0  359
IR     GOES12  20050825  2245   37.44    68.83   906    7.3  356
IR     GOES12  20050825  2245   37.33    68.73   906    6.7  357
IR     GOES12  20050825  2245   37.92    67.77   887    7.2  345
IR     GOES12  20050825  2245   37.82    67.18   831    6.2  338
IR     GOES12  20050825  2245   37.89    66.48   850    6.5  312
IR     GOES12  20050825  2245   37.53    66.14   850    7.3  300
IR     GOES12  20050825  2245   37.43    65.75   868    5.9  309
IR     GOES12  20050825  2245   37.80    65.42   831   10.9  282
IR     GOES12  20050825  2245   36.48    74.57   150   27.1  318
IR     GOES12  20050825  2245   37.04    73.90   162   38.4  321
IR     GOES12  20050825  2245   36.99    73.74   150   36.0  319
IR     GOES12  20050825  2245   37.06    70.62   906    5.4    5
IR     GOES12  20050825  2245   36.72    68.87   887    6.7  340
IR     GOES12  20050825  2245   36.93    68.04   887    7.1  328
IR     GOES12  20050825  2245   36.78    67.87   887    7.5  327
IR     GOES12  20050825  2245   36.91    65.79   868    4.5  306
IR     GOES12  20050825  2245   36.72    65.44   200   44.2  226
IR     GOES12  20050825  2245   36.27    75.87   137   23.9  300
IR     GOES12  20050825  2245   36.32    74.55   150   26.6  318
IR     GOES12  20050825  2245   36.22    74.10   150   28.4  321
IR     GOES12  20050825  2245   35.78    71.76   887    4.1   24
IR     GOES12  20050825  2245   35.90    66.04   200   37.8  223
IR     GOES12  20050825  2245   36.25    65.69   200   43.2  224
IR     GOES12  20050825  2245   36.32    65.12   200   32.9  234
IR     GOES12  20050825  2245   36.37    65.03   200   32.2  235
IR     GOES12  20050825  2245   34.97    75.47   906    4.9   61
IR     GOES12  20050825  2245   35.52    74.84   150   28.6  321
IR     GOES12  20050825  2245   35.47    74.55   162   35.0  323
IR     GOES12  20050825  2245   35.49    66.28   200   29.7  224
IR     GOES12  20050825  2245   35.59    66.10   200   33.9  223
IR     GOES12  20050825  2245   35.11    65.29   237   29.3  236
IR     GOES12  20050825  2245   34.63    75.44   906    4.8   51
IR     GOES12  20050825  2245   34.29    72.63   906    4.7   80
IR     GOES12  20050825  2245   34.30    66.84   200   29.9  226
IR     GOES12  20050825  2245   34.89    66.40   200   32.6  221
IR     GOES12  20050825  2245   34.80    65.99   237   22.4  229
IR     GOES12  20050825  2245   34.81    65.46   262   24.0  239
IR     GOES12  20050825  2245   33.90    74.18   887    4.4   97
IR     GOES12  20050825  2245   33.76    67.11   200   29.2  224
IR     GOES12  20050825  2245   34.10    66.89   200   30.1  224
IR     GOES12  20050825  2245   33.82    66.58   250   20.9  236
IR     GOES12  20050825  2245   33.98    65.65   262   23.2  236
IR     GOES12  20050825  2245   33.74    65.13   312   19.4  234
IR     GOES12  20050825  2245   33.18    75.05   850    5.1   83
IR     GOES12  20050825  2245   33.23    74.95   850    4.2   80
IR     GOES12  20050825  2245   33.22    68.30   850    4.0  284
IR     GOES12  20050825  2245   33.27    67.81   500    4.2  301
IR     GOES12  20050825  2245   33.18    67.22   200   23.3  234
IR     GOES12  20050825  2245   33.19    66.86   262   21.0  235
IR     GOES12  20050825  2245   33.09    66.79   250   21.6  234
IR     GOES12  20050825  2245   32.91    66.22   312   15.0  257
IR     GOES12  20050825  2245   33.01    65.72   312   18.3  230
IR     GOES12  20050825  2245   32.88    65.38   150   16.5  262
IR     GOES12  20050825  2245   32.24    78.24   550    5.1   88
IR     GOES12  20050825  2245   32.24    78.21   550    5.2   88
IR     GOES12  20050825  2245   32.35    69.36   850    7.6  283
IR     GOES12  20050825  2245   32.59    69.12   850    6.2  275
IR     GOES12  20050825  2245   32.32    68.17   287   11.6  265
IR     GOES12  20050825  2245   32.09    67.84   275   17.3  266
IR     GOES12  20050825  2245   32.14    67.61   300   20.5  280
IR     GOES12  20050825  2245   32.61    67.15   225   20.5  265
IR     GOES12  20050825  2245   32.62    66.67   287   19.1  253
IR     GOES12  20050825  2245   32.62    66.44   312   15.6  263
IR     GOES12  20050825  2245   32.12    65.57   237   15.7  239
IR     GOES12  20050825  2245   31.40    78.18   237    7.5  347
IR     GOES12  20050825  2245   31.30    77.38   287    8.2  346
IR     GOES12  20050825  2245   31.48    74.88   287   11.2  341
IR     GOES12  20050825  2245   31.67    74.33   437    4.0  348
IR     GOES12  20050825  2245   31.53    73.88   275   13.7  329
IR     GOES12  20050825  2245   31.39    73.46   275   16.9  326
IR     GOES12  20050825  2245   31.53    72.79   275   13.2  318
IR     GOES12  20050825  2245   31.40    72.02   275   13.2  330
IR     GOES12  20050825  2245   31.40    71.30   275   11.4  315
IR     GOES12  20050825  2245   31.64    70.31   300   21.4  298
IR     GOES12  20050825  2245   31.60    70.19   287   18.2  294
IR     GOES12  20050825  2245   31.52    68.72   275   17.4  274
IR     GOES12  20050825  2245   31.61    68.56   262   17.3  273
IR     GOES12  20050825  2245   31.85    68.16   275   14.4  273
IR     GOES12  20050825  2245   32.00    67.65   300   19.5  278
IR     GOES12  20050825  2245   31.44    67.30   275   14.6  292
IR     GOES12  20050825  2245   31.45    66.89   275   14.8  274
IR     GOES12  20050825  2245   31.82    66.57   175   13.5  265
IR     GOES12  20050825  2245   31.88    65.93   262    8.3  270
IR     GOES12  20050825  2245   31.98    65.41   262   11.0  254
IR     GOES12  20050825  2245   31.07    77.64   225   11.2  329
IR     GOES12  20050825  2245   30.75    76.99   275   13.2  337
IR     GOES12  20050825  2245   31.07    74.93   425   10.1  323
IR     GOES12  20050825  2245   30.70    73.40   362    7.8  341
IR     GOES12  20050825  2245   31.26    72.74   275   14.1  323
IR     GOES12  20050825  2245   31.21    72.52   337   14.3  325
IR     GOES12  20050825  2245   31.17    71.95   262   13.3  328
IR     GOES12  20050825  2245   31.12    71.86   262   13.6  326
IR     GOES12  20050825  2245   31.08    71.51   262   12.6  316
IR     GOES12  20050825  2245   30.73    69.30   337   10.7  304
IR     GOES12  20050825  2245   30.82    69.12   325   11.5  301
IR     GOES12  20050825  2245   31.10    68.40   275   11.7  289
IR     GOES12  20050825  2245   31.10    68.35   287   11.4  289
IR     GOES12  20050825  2245   30.93    67.84   312   12.3  294
IR     GOES12  20050825  2245   30.84    67.38   275   12.3  266
IR     GOES12  20050825  2245   31.03    67.21   287   13.6  277
IR     GOES12  20050825  2245   30.94    66.62   175    9.9  277
IR     GOES12  20050825  2245   31.08    66.50   262    9.3  271
IR     GOES12  20050825  2245   31.32    65.82   175   12.5  270
IR     GOES12  20050825  2245   31.00    65.68   175   13.7  281
IR     GOES12  20050825  2245   30.09    80.83   275    6.3   20
IR     GOES12  20050825  2245   30.45    80.60   212    5.9    3
IR     GOES12  20050825  2245   30.26    79.39   212    6.6  332
IR     GOES12  20050825  2245   29.94    78.56   262    8.0   13
IR     GOES12  20050825  2245   29.98    78.37   262    8.0   12
IR     GOES12  20050825  2245   30.16    77.25   275   11.2    9
IR     GOES12  20050825  2245   29.97    75.39   225    8.7  355
IR     GOES12  20050825  2245   30.34    72.18   350    9.8  347
IR     GOES12  20050825  2245   30.21    71.28   362    6.3  334
IR     GOES12  20050825  2245   30.03    70.18   250   13.2  317
IR     GOES12  20050825  2245   30.04    69.86   275   13.7  310
IR     GOES12  20050825  2245   30.08    69.59   287   13.6  314
IR     GOES12  20050825  2245   30.18    68.72   237   11.8  318
IR     GOES12  20050825  2245   30.51    68.15   325    9.9  293
IR     GOES12  20050825  2245   30.51    68.10   325   10.0  294
IR     GOES12  20050825  2245   30.47    67.66   287    9.4  281
IR     GOES12  20050825  2245   30.52    67.01   237    9.2  293
IR     GOES12  20050825  2245   30.52    66.98   262    9.1  294
IR     GOES12  20050825  2245   30.07    66.58   137   13.5  324
IR     GOES12  20050825  2245   30.54    66.01   150   12.2  298
IR     GOES12  20050825  2245   29.80    93.95   187    8.8   96
IR     GOES12  20050825  2245   29.72    92.78   237   10.9   94
IR     GOES12  20050825  2245   29.67    92.72   250   11.0   95
IR     GOES12  20050825  2245   29.98    92.15   287    8.1  104
IR     GOES12  20050825  2245   29.73    91.30   262    9.0   89
IR     GOES12  20050825  2245   29.50    91.10   262    9.8   86
IR     GOES12  20050825  2245   29.53    90.77   250    9.0   77
IR     GOES12  20050825  2245   29.57    90.37   137    8.6   83
IR     GOES12  20050825  2245   29.94    88.98   137   11.4   62
IR     GOES12  20050825  2245   29.93    88.29   137   15.0   40
IR     GOES12  20050825  2245   29.77    87.25   175    9.3   36
IR     GOES12  20050825  2245   29.90    86.87   187    7.0    2
IR     GOES12  20050825  2245   29.81    79.41   262    9.4   59
IR     GOES12  20050825  2245   29.80    79.31   262    9.9   59
IR     GOES12  20050825  2245   29.62    78.89   250    9.8   25
IR     GOES12  20050825  2245   29.85    78.53   262    9.3   18
IR     GOES12  20050825  2245   29.80    77.85   200   11.1  303
IR     GOES12  20050825  2245   29.57    77.45   212    9.1  354
IR     GOES12  20050825  2245   29.48    77.11   200    7.8  313
IR     GOES12  20050825  2245   29.75    76.09   287    8.1   40
IR     GOES12  20050825  2245   29.70    76.02   287    7.0   42
IR     GOES12  20050825  2245   29.31    70.66   337    9.0  338
IR     GOES12  20050825  2245   29.49    70.26   275   11.2  317
IR     GOES12  20050825  2245   29.40    70.02   225   15.9  300
IR     GOES12  20050825  2245   29.59    69.70   300   11.1  316
IR     GOES12  20050825  2245   29.77    69.34   287   10.9  324
IR     GOES12  20050825  2245   29.59    68.84   287    8.9  320
IR     GOES12  20050825  2245   29.64    68.69   287   11.9  299
IR     GOES12  20050825  2245   29.51    67.99   225   13.5  326
IR     GOES12  20050825  2245   29.88    67.49   225   11.3  325
IR     GOES12  20050825  2245   29.84    67.32   137   11.3  323
IR     GOES12  20050825  2245   29.89    66.75   137   14.0  327
IR     GOES12  20050825  2245   29.94    66.62   137   14.0  327
IR     GOES12  20050825  2245   29.16    93.55   175   14.3   95
IR     GOES12  20050825  2245   29.15    93.31   187   13.2   95
IR     GOES12  20050825  2245   28.96    92.88   200   13.0   95
IR     GOES12  20050825  2245   29.35    92.47   237   10.9   92
IR     GOES12  20050825  2245   29.35    92.31   237    9.2   91
IR     GOES12  20050825  2245   28.87    91.19   137   15.7   79
IR     GOES12  20050825  2245   29.27    90.98   237    9.3   81
IR     GOES12  20050825  2245   28.90    90.42   262    8.6   89
IR     GOES12  20050825  2245   29.28    89.73   150    9.2   67
IR     GOES12  20050825  2245   29.28    89.60   150    8.7   66
IR     GOES12  20050825  2245   28.95    88.92   150    9.3   73
IR     GOES12  20050825  2245   28.74    84.66   187   14.4   90
IR     GOES12  20050825  2245   29.14    80.66   212    4.2  159
IR     GOES12  20050825  2245   29.04    78.36   237   12.2   36
IR     GOES12  20050825  2245   29.17    77.88   262   12.8   28
IR     GOES12  20050825  2245   29.12    77.78   250   13.1   32
IR     GOES12  20050825  2245   28.76    77.09   212   13.3   11
IR     GOES12  20050825  2245   28.76    77.07   212   13.5   12
IR     GOES12  20050825  2245   29.07    76.57   275    7.1   22
IR     GOES12  20050825  2245   28.85    76.06   250   15.4   33
IR     GOES12  20050825  2245   29.16    75.58   262   18.9    2
IR     GOES12  20050825  2245   28.63    73.80   312   11.1   11
IR     GOES12  20050825  2245   28.72    73.58   300   12.4   14
IR     GOES12  20050825  2245   28.85    73.19   300    8.0  357
IR     GOES12  20050825  2245   28.81    72.79   312    8.3    0
IR     GOES12  20050825  2245   28.73    70.04   237   11.9  321
IR     GOES12  20050825  2245   28.70    68.93   225   14.6  332
IR     GOES12  20050825  2245   28.88    68.50   225   15.5  330
IR     GOES12  20050825  2245   28.70    68.37   225   14.8  332
IR     GOES12  20050825  2245   29.11    67.75   225   12.7  328
IR     GOES12  20050825  2245   29.25    67.47   137   13.2  323
IR     GOES12  20050825  2245   29.25    67.13   137   12.2  328
IR     GOES12  20050825  2245   28.77    94.32   162   17.7   99
IR     GOES12  20050825  2245   28.41    94.06   162   23.4   94
IR     GOES12  20050825  2245   28.40    93.69   162   17.4   93
IR     GOES12  20050825  2245   28.52    93.28   175   21.0   88
IR     GOES12  20050825  2245   28.47    92.88   175   18.8   91
IR     GOES12  20050825  2245   28.41    92.33   287   14.0   92
IR     GOES12  20050825  2245   28.66    91.94   200   17.3   78
IR     GOES12  20050825  2245   28.35    91.67   162   19.7   83
IR     GOES12  20050825  2245   28.64    91.09   137   16.4   78
IR     GOES12  20050825  2245   28.68    90.92   137   16.3   76
IR     GOES12  20050825  2245   28.31    90.12   137   12.5   88
IR     GOES12  20050825  2245   28.17    89.84   175   11.9   92
IR     GOES12  20050825  2245   28.59    88.68   150    7.3   82
IR     GOES12  20050825  2245   28.12    84.33   200    9.2   71
IR     GOES12  20050825  2245   28.19    78.97   237   12.7   63
IR     GOES12  20050825  2245   28.15    78.66   237   13.5   84
IR     GOES12  20050825  2245   28.01    78.03   237    7.9   52
IR     GOES12  20050825  2245   28.19    76.94   175   12.7  302
IR     GOES12  20050825  2245   28.10    76.36   175   13.3  306
IR     GOES12  20050825  2245   28.14    75.64   275   12.4   32
IR     GOES12  20050825  2245   28.32    75.21   237   15.4  353
IR     GOES12  20050825  2245   28.14    74.78   237   13.1    3
IR     GOES12  20050825  2245   28.45    74.52   250   11.9    1
IR     GOES12  20050825  2245   28.45    74.23   287    9.2  352
IR     GOES12  20050825  2245   28.45    73.68   300   13.0   18
IR     GOES12  20050825  2245   28.45    73.61   300   13.8   19
IR     GOES12  20050825  2245   28.45    73.18   287    9.2    0
IR     GOES12  20050825  2245   28.10    72.73   325    8.3    8
IR     GOES12  20050825  2245   28.28    72.49   312    8.3  352
IR     GOES12  20050825  2245   27.93    71.97   275    8.3  357
IR     GOES12  20050825  2245   28.41    71.52   275    6.4    4
IR     GOES12  20050825  2245   28.24    71.46   262    5.3   13
IR     GOES12  20050825  2245   28.38    70.15   237   13.7  313
IR     GOES12  20050825  2245   28.42    69.81   262   13.8  322
IR     GOES12  20050825  2245   28.43    69.57   287   14.9  333
IR     GOES12  20050825  2245   27.99    69.09   312   11.4  329
IR     GOES12  20050825  2245   28.43    68.92   300   12.2  336
IR     GOES12  20050825  2245   28.57    68.04   225   13.9  332
IR     GOES12  20050825  2245   28.49    67.88   137   14.6  332
IR     GOES12  20050825  2245   28.12    94.86   162   17.5   92
IR     GOES12  20050825  2245   27.85    94.51   150   22.5   92
IR     GOES12  20050825  2245   28.06    94.27   200   21.9   94
IR     GOES12  20050825  2245   28.00    93.56   137   21.0   95
IR     GOES12  20050825  2245   27.68    93.34   137   14.5   94
IR     GOES12  20050825  2245   28.03    92.99   187   16.4   94
IR     GOES12  20050825  2245   27.53    92.49   225   15.7   97
IR     GOES12  20050825  2245   27.52    92.00   287   15.2  111
IR     GOES12  20050825  2245   27.60    91.92   287   14.0  109
